PassengerId,CryoSleep,Age,Transported,CabinNum,Luxuries,EdableLuxuries,Home_Earth,Home_Europa,Home_Mars,CF_A,CF_B,CF_C,CF_D,CF_E,CF_F,CF_G,CF_T,CL_P,CL_S
7649_01,1.0,24.0,True,1241.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7650_01,1.0,0.0,True,1242.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7650_02,1.0,7.0,False,1242.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7650_03,1.0,3.0,True,1242.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7650_04,0.0,18.0,True,1461.0,794.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7650_05,1.0,4.0,False,1242.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7652_01,1.0,40.0,True,292.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7656_01,1.0,16.0,False,1244.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7660_01,1.0,25.0,True,294.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7661_01,1.0,10.0,True,1245.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7665_01,1.0,40.0,True,1229.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7666_01,1.0,19.0,True,1591.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7667_01,1.0,15.0,True,251.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
7669_01,0.0,24.0,False,1230.0,261.687617481203,772.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7670_01,1.0,21.0,True,1465.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7671_01,0.0,29.0,False,1466.0,700.0,38.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7676_01,0.0,37.0,False,227.0,2782.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,1
7677_01,1.0,49.0,False,1247.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7678_01,0.0,42.0,False,1231.0,1817.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7678_02,1.0,54.0,True,1231.0,0.0,458.07720329024676,1,0,0,0,0,0,0,0,0,1,0,1,0
7679_01,1.0,33.0,False,1232.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7680_01,0.0,27.0,False,250.0,7786.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0
7682_01,1.0,53.0,False,1248.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7683_01,0.0,28.0,True,1467.0,25.0,875.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7684_01,0.0,24.0,True,286.0,1075.0,5450.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7687_01,0.0,20.0,False,1596.0,1176.0,8.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7688_01,0.0,0.0,False,1233.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7689_01,0.0,24.0,False,1597.0,597.0,96.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7690_01,0.0,28.0,True,1234.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7691_01,1.0,42.0,True,1598.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7692_01,0.0,32.0,False,287.0,3316.0,48.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7693_01,0.0,36.0,True,252.0,415.0,2979.0,0,1,0,0,1,0,0,0,0,0,0,1,0
7693_02,0.0,40.0,True,252.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
7694_01,0.0,30.0,False,1599.0,601.0,173.72916912197996,1,0,0,0,0,0,0,0,1,0,0,1,0
7696_01,0.0,34.0,False,499.0,828.0,185.0,0,0,1,0,0,0,0,1,0,0,0,1,0
7696_02,0.0,37.0,False,1601.0,1040.0,80.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7697_01,0.0,41.0,True,295.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7697_02,1.0,25.0,True,295.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7698_01,0.0,39.0,True,1602.0,420.0,728.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7699_01,0.0,0.0,True,1235.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7700_01,0.0,54.0,False,1603.0,1146.0,142.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7702_01,1.0,16.0,False,1236.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7703_01,0.0,0.0,True,1251.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7703_02,1.0,13.0,True,1251.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,0,1
7705_01,0.0,46.0,False,1470.0,5900.0,471.07720329024676,0,0,1,0,0,0,0,0,1,0,0,0,1
7707_01,0.0,23.0,False,1237.0,1771.0,13.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7708_01,0.0,18.0,False,1471.0,122.0,574.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7709_01,0.0,27.0,False,1604.0,2721.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7709_02,1.0,24.0,False,1238.0,0.0,458.07720329024676,1,0,0,0,0,0,0,0,0,1,0,1,0
7710_01,0.0,27.0,True,253.0,855.0,5896.0,0,1,0,0,1,0,0,0,0,0,0,1,0
7711_01,0.0,24.0,False,241.0,1701.0,82.0,1,0,0,0,0,0,1,0,0,0,0,1,0
7712_01,0.0,25.0,True,93.0,3.0,4298.0,0,1,0,1,0,0,0,0,0,0,0,0,1
7713_01,1.0,30.0,True,296.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7714_01,0.0,19.0,False,1239.0,1710.0,90.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7715_01,0.0,18.0,False,1605.0,348.0,310.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7716_01,1.0,49.0,True,500.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0
7717_01,0.0,64.0,False,1240.0,907.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7719_01,1.0,26.0,True,506.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
7720_01,0.0,53.0,False,1606.0,46.0,754.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7721_01,0.0,27.0,True,242.0,88.0,2621.0,0,0,1,0,0,0,1,0,0,0,0,1,0
7723_01,1.0,27.0,True,254.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
7724_01,0.0,25.0,False,1472.0,353.0,351.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7727_01,0.0,33.0,True,507.0,660.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1
7728_01,0.0,27.0,False,289.0,7661.0,9.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7729_01,1.0,20.0,True,251.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
7731_01,1.0,39.0,True,255.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
7736_01,0.0,27.0,False,502.0,1735.0,379.0,0,0,1,0,0,0,0,1,0,0,0,1,0
7738_01,1.0,19.0,True,1476.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7739_01,0.0,22.0,False,1609.0,560.0,48.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7741_01,0.0,3.0,False,1252.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7741_02,0.0,24.0,False,508.0,9.0,778.0,1,0,0,0,0,0,0,1,0,0,0,0,1
7742_01,1.0,41.0,True,1477.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7742_02,1.0,18.0,True,1477.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7743_01,0.0,63.0,False,1244.0,777.0,243.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7744_01,0.0,19.0,False,298.0,1773.0,4534.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7744_02,1.0,39.0,True,298.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7746_01,1.0,28.82793046746535,True,600.3676712973864,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
7747_01,0.0,41.0,False,1611.0,992.8547912992358,1911.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7748_01,0.0,44.0,False,94.0,361.0,1451.0,0,1,0,1,0,0,0,0,0,0,0,0,1
7748_02,0.0,39.0,False,94.0,2092.0,395.0,0,1,0,1,0,0,0,0,0,0,0,0,1
7749_01,1.0,29.0,True,244.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0
7749_02,0.0,37.0,False,244.0,416.0,1968.0,0,0,1,0,0,0,1,0,0,0,0,1,0
7751_01,1.0,41.0,True,252.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
7752_01,0.0,18.0,False,1480.0,747.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7753_01,1.0,28.82793046746535,False,1245.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7754_01,0.0,55.0,True,299.0,1882.0,2704.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7755_01,1.0,21.0,True,503.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0
7757_01,1.0,28.0,True,300.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7757_02,0.0,43.0,True,300.0,1025.0,8948.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7760_01,0.0,32.0,False,1253.0,213.0,494.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7761_01,0.0,23.0,True,1612.0,791.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7761_02,1.0,5.0,True,1246.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7763_01,0.0,14.0,False,1254.0,833.0,19.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7764_01,0.0,24.0,False,1613.0,1570.0,14.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7767_01,1.0,22.0,True,1257.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7768_01,0.0,14.0,True,1484.0,127.0,507.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7769_01,0.0,20.0,False,504.0,292.0,499.0,1,0,0,0,0,0,0,1,0,0,0,1,0
7770_01,0.0,17.0,False,1258.0,847.0,161.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7770_02,0.0,20.0,False,1485.0,1235.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7771_01,0.0,22.0,True,1259.0,18.0,1150.0772032902469,1,0,0,0,0,0,0,0,0,1,0,0,1
7773_01,1.0,15.0,True,1248.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7774_01,0.0,67.0,True,245.0,1664.0,55.0,0,0,1,0,0,0,1,0,0,0,0,1,0
7775_01,0.0,28.0,False,253.0,6038.0,489.0,0,1,0,0,0,1,0,0,0,0,0,1,0
7776_01,0.0,57.0,False,246.0,5725.0,412.0,0,1,0,0,0,0,1,0,0,0,0,1,0
7777_01,1.0,21.0,True,1249.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7778_01,0.0,34.0,False,1486.0,1199.0,379.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7778_02,1.0,17.0,False,510.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
7780_01,0.0,33.0,True,1614.0,9.0,668.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7782_01,0.0,33.0,False,291.0,17558.0,104.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7782_02,0.0,28.0,False,291.0,5751.0,180.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7783_01,1.0,18.0,True,1487.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7784_01,1.0,28.0,True,1615.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7785_01,0.0,13.0,False,1261.0,793.0,52.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7786_01,0.0,38.0,False,1616.0,3417.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7787_01,0.0,39.0,False,301.0,1190.1387779083432,1541.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7787_02,1.0,18.0,True,600.3676712973864,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
7788_01,0.0,43.0,False,1488.0,538.0,110.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7789_01,0.0,32.0,False,1489.0,1269.687617481203,368.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7790_01,1.0,29.0,False,1490.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7790_02,0.0,45.0,False,1490.0,1008.0,132.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7790_03,1.0,25.0,True,1490.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7791_01,0.0,64.0,False,1491.0,233.0,469.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7793_01,0.0,18.0,False,1617.0,2141.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7797_01,0.0,44.0,False,506.0,489.0,303.0,1,0,0,0,0,0,0,1,0,0,0,1,0
7800_01,1.0,15.0,True,1251.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,1,0
7801_01,0.0,21.0,False,600.3676712973864,2056.0,2337.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7802_01,0.0,33.0,False,1620.0,1545.0,1053.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7803_01,0.0,3.0,False,1253.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7803_02,1.0,19.0,True,1253.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7805_01,0.0,37.0,False,1254.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7806_01,0.0,24.0,False,1621.0,1.0,688.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7808_01,0.0,26.0,False,1256.0,311.1387779083431,132.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7809_01,1.0,26.0,True,1493.0,0.0,173.72916912197996,0,0,1,0,0,0,0,0,1,0,0,0,1
7809_02,1.0,26.0,True,1493.0,304.8547912992357,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7810_01,0.0,22.0,False,1494.0,1499.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7812_01,0.0,26.0,False,1495.0,1333.0,50.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7813_01,0.0,27.0,False,1622.0,825.0,55.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7815_01,0.0,27.0,True,1496.0,0.0,605.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7816_01,0.0,37.0,True,1497.0,0.0,925.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7818_01,1.0,22.0,False,1257.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7820_01,0.0,24.0,True,1258.0,0.0,809.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7821_01,0.0,23.0,False,1264.0,749.0,20.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7824_01,0.0,18.0,False,1624.0,999.0,76.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7828_01,1.0,28.0,False,1266.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7829_01,1.0,4.0,True,1267.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7830_01,1.0,23.0,True,1268.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7830_02,1.0,2.0,True,1268.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7830_03,0.0,46.0,False,1268.0,672.0,458.07720329024676,1,0,0,0,0,0,0,0,0,1,0,0,1
7830_04,0.0,0.0,False,1268.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7831_01,0.0,16.0,False,1626.0,1095.0,54.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7832_01,0.0,19.0,False,228.0,1823.0,117.0,0,0,1,0,0,0,1,0,0,0,0,0,1
7833_01,0.0,34.0,False,305.0,3573.0,3430.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7833_02,0.0,34.0,True,305.0,1039.0,3299.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7834_01,0.0,24.0,False,1269.0,501.0,1316.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7835_01,1.0,28.0,False,1270.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7837_01,1.0,44.0,True,306.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7837_02,1.0,35.0,True,306.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7839_01,0.0,20.0,False,1259.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7840_01,0.0,18.0,False,1500.0,661.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7841_01,0.0,43.0,False,1260.0,5256.0,25.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7841_02,0.0,48.0,False,1627.0,242.0,501.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7842_01,0.0,46.0,True,513.0,113.0,1185.0,0,0,1,0,0,0,0,1,0,0,0,0,1
7843_01,1.0,75.0,True,600.3676712973864,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
7845_01,1.0,24.0,True,307.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7847_01,0.0,34.0,False,1261.0,281.0,626.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7848_01,0.0,29.0,False,600.3676712973864,1052.0,635.0,0,0,1,0,0,0,0,0,0,0,0,0,0
7848_02,1.0,46.0,True,1501.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7849_01,0.0,22.0,False,1271.0,558.0,63.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7850_01,1.0,42.0,False,514.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
7851_01,1.0,46.0,True,1629.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7852_01,0.0,15.0,False,508.0,981.0,6.0,1,0,0,0,0,0,0,1,0,0,0,1,0
7853_01,0.0,42.0,False,1502.0,1227.0,787.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7853_02,0.0,31.0,False,515.0,1001.0,297.0,0,0,1,0,0,0,0,1,0,0,0,0,1
7853_03,1.0,9.0,True,1502.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7856_01,0.0,34.0,False,1503.0,776.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7858_01,0.0,21.0,False,1264.0,845.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7858_02,0.0,16.0,False,1630.0,863.0,11.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7858_03,0.0,40.0,False,1630.0,634.0,194.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7859_01,0.0,23.0,True,1504.0,550.0,738.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7861_01,1.0,6.0,False,1265.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7863_01,0.0,17.0,True,1505.0,105.0,2483.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7864_01,0.0,37.0,True,1506.0,22.0,2212.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7865_01,1.0,30.0,True,293.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7865_02,1.0,32.0,True,293.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7865_03,1.0,41.0,True,293.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7866_01,0.0,43.0,False,255.0,5321.0,16856.0,0,1,0,0,0,1,0,0,0,0,0,1,0
7868_01,0.0,17.0,False,517.0,6278.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1
7870_01,1.0,37.0,True,257.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
7871_01,1.0,18.0,True,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7872_01,0.0,1.0,False,1267.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7872_02,0.0,38.0,False,1267.0,1714.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7872_03,0.0,25.0,False,1633.0,336.0,532.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7872_04,0.0,6.0,False,1267.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7872_05,1.0,1.0,True,1267.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7872_06,0.0,7.0,True,1267.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7873_01,0.0,24.0,False,1634.0,581.0,156.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7873_02,0.0,19.0,True,1634.0,26.0,721.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7875_01,1.0,26.0,True,309.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7877_01,0.0,49.0,False,1268.0,19.0,1738.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7878_01,0.0,18.0,False,1269.0,673.0,32.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7879_01,0.0,25.0,False,1270.0,173.0,549.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7881_01,0.0,46.0,False,1507.0,252.0,458.07720329024676,1,0,0,0,0,0,0,0,1,0,0,0,1
7882_01,1.0,33.0,False,1271.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7882_02,0.0,10.0,True,1271.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7883_01,1.0,38.0,True,1272.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7884_01,0.0,23.0,False,512.0,1610.0,467.0,0,0,1,0,0,0,0,1,0,0,0,1,0
7885_01,1.0,26.0,True,1273.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7886_01,0.0,16.0,False,1274.0,835.0,11.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7888_01,0.0,29.0,True,518.0,214.0,644.0,1,0,0,0,0,0,0,1,0,0,0,0,1
7889_01,1.0,35.0,True,256.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
7890_01,0.0,58.0,False,1508.0,703.0,268.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7890_02,1.0,17.0,True,1273.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7890_03,1.0,16.0,True,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7891_01,1.0,2.0,True,1274.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7891_02,0.0,13.0,False,600.3676712973864,887.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7892_01,0.0,18.0,True,1636.0,196.0,744.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7894_01,0.0,29.0,True,519.0,134.0,657.0,1,0,0,0,0,0,0,1,0,0,0,0,1
7895_01,0.0,21.0,False,1509.0,670.0,30.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7897_01,1.0,43.0,True,295.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7899_01,1.0,69.0,False,1275.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7899_02,0.0,40.0,False,1275.0,795.0,14.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7899_03,1.0,1.0,True,1275.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7901_01,1.0,36.0,True,1512.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7902_01,0.0,60.0,False,1276.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7902_02,1.0,17.0,True,1276.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7902_03,1.0,49.0,False,1276.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7902_04,0.0,23.0,False,1276.0,144.0,700.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7903_01,0.0,39.0,False,1638.0,645.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7904_01,1.0,53.0,True,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7904_02,0.0,26.0,True,1277.0,485.0,3966.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7905_01,0.0,31.0,False,296.0,2487.0,87.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7905_02,1.0,48.0,True,296.0,311.1387779083431,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7905_03,0.0,26.0,False,296.0,6644.0,1283.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7907_01,1.0,25.0,True,1513.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7908_01,1.0,25.0,True,310.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7910_01,0.0,30.0,False,1639.0,7.0,637.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7913_01,1.0,28.82793046746535,True,1278.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
7914_01,1.0,23.0,False,1278.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7914_02,0.0,24.0,False,1278.0,344.0,186.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7914_03,0.0,47.0,True,1278.0,402.0,321.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7916_01,1.0,37.0,False,1279.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7918_01,1.0,24.0,True,1640.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
7919_01,0.0,21.0,False,1281.0,90.0,817.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7920_01,1.0,42.0,True,1515.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
7922_01,0.0,39.0,False,1517.0,3030.0,79.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7924_01,0.0,28.0,False,1642.0,589.0,57.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7926_01,0.0,32.0,False,514.0,1581.0,173.72916912197996,1,0,0,0,0,0,0,1,0,0,0,1,0
7929_01,0.0,31.0,False,311.0,2871.0,968.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7930_01,1.0,13.0,True,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7935_01,0.0,41.0,True,1520.0,897.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1
7936_01,0.0,21.0,False,1644.0,7.0,622.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7936_02,0.0,28.82793046746535,False,1284.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
7936_03,0.0,9.0,True,1284.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,1,0
7937_01,0.0,36.0,False,229.0,2787.0,9532.0,0,1,0,0,0,0,1,0,0,0,0,0,1
